   186    0.52351E+04    0.70756E+00   -0.29080E+02    0.25813E+07    0.17781E+04
   187    0.52544E+04    0.69910E+00   -0.28178E+02    0.25671E+07    0.17583E+04
   188    0.52732E+04    0.69102E+00   -0.27250E+02    0.25531E+07    0.17388E+04
   189    0.52914E+04    0.68334E+00   -0.26298E+02    0.25391E+07    0.17195E+04
   190    0.53092E+04    0.67608E+00   -0.25321E+02    0.25253E+07    0.17006E+04
   191    0.53264E+04    0.66928E+00   -0.24319E+02    0.25116E+07    0.16819E+04
   192    0.53431E+04    0.66296E+00   -0.23292E+02    0.24981E+07    0.16635E+04
   193    0.53593E+04    0.65718E+00   -0.22243E+02    0.24846E+07    0.16455E+04
   194    0.53750E+04    0.65195E+00   -0.21169E+02    0.24712E+07    0.16276E+04
   195    0.53901E+04    0.64731E+00   -0.20072E+02    0.24580E+07    0.16101E+04
   196    0.54047E+04    0.64330E+00   -0.18952E+02    0.24449E+07    0.15928E+04
   197    0.54188E+04    0.63995E+00   -0.17810E+02    0.24319E+07    0.15757E+04
   198    0.54324E+04    0.63729E+00   -0.16646E+02    0.24189E+07    0.15589E+04
   199    0.54454E+04    0.63536E+00   -0.15459E+02    0.24061E+07    0.15424E+04
   200    0.54579E+04    0.63420E+00   -0.14252E+02    0.23934E+07    0.15261E+04
   201    0.54699E+04    0.63382E+00   -0.13023E+02    0.23808E+07    0.15100E+04
   202    0.54812E+04    0.63429E+00   -0.11773E+02    0.23683E+07    0.14941E+04
   203    0.54920E+04    0.63562E+00   -0.10503E+02    0.23560E+07    0.14785E+04
   204    0.55022E+04    0.63786E+00   -0.92131E+01    0.23437E+07    0.14631E+04
   205    0.55118E+04    0.64103E+00   -0.79036E+01    0.23315E+07    0.14479E+04
   206    0.55209E+04    0.64517E+00   -0.65749E+01    0.23194E+07    0.14329E+04
   207    0.55293E+04    0.65033E+00   -0.52274E+01    0.23074E+07    0.14181E+04
   208    0.55371E+04    0.65653E+00   -0.38617E+01    0.22955E+07    0.14036E+04
   209    0.55442E+04    0.66381E+00   -0.24782E+01    0.22837E+07    0.13892E+04
   210    0.55509E+04    0.67221E+00   -0.10774E+01    0.22720E+07    0.13751E+04
   211    0.55568E+04    0.68175E+00    0.34005E+00    0.22604E+07    0.13611E+04
   212    0.55622E+04    0.69248E+00    0.17737E+01    0.22489E+07    0.13474E+04
   213    0.55670E+04    0.70443E+00    0.32231E+01    0.22375E+07    0.13338E+04
   214    0.55712E+04    0.71760E+00    0.46876E+01    0.22262E+07    0.13205E+04
   215    0.55748E+04    0.73214E+00    0.61663E+01    0.22149E+07    0.13073E+04
   216    0.55778E+04    0.74795E+00    0.76595E+01    0.22038E+07    0.12943E+04
   217    0.55802E+04    0.76509E+00    0.91662E+01    0.21927E+07    0.12815E+04
   218    0.55820E+04    0.78364E+00    0.10686E+02    0.21818E+07    0.12689E+04
   219    0.55833E+04    0.80359E+00    0.12218E+02    0.21709E+07    0.12564E+04
   220    0.55838E+04    0.82504E+00    0.13761E+02    0.21601E+07    0.12441E+04
   221    0.55838E+04    0.84796E+00    0.15315E+02    0.21494E+07    0.12320E+04
   222    0.55832E+04    0.87236E+00    0.16880E+02    0.21388E+07    0.12201E+04
   223    0.55819E+04    0.89839E+00    0.18455E+02    0.21282E+07    0.12083E+04
   224    0.55800E+04    0.92590E+00    0.20039E+02    0.21178E+07    0.11967E+04
   225    0.55775E+04    0.95511E+00    0.21632E+02    0.21074E+07    0.11852E+04
   226    0.55745E+04    0.98587E+00    0.23233E+02    0.20971E+07    0.11739E+04
   227    0.55707E+04    0.10184E+01    0.24842E+02    0.20869E+07    0.11628E+04
   228    0.55665E+04    0.10526E+01    0.26456E+02    0.20768E+07    0.11518E+04
