   163    0.46731E+04    0.98604E+00    0.21775E-01   -0.42682E+02    0.63820E-07    0.13743E-03   -0.15785E-06
   164    0.47016E+04    0.97581E+00    0.21286E-01   -0.42366E+02    0.63442E-07    0.13574E-03   -0.15276E-06
   165    0.47300E+04    0.96543E+00    0.20809E-01   -0.42025E+02    0.63067E-07    0.13407E-03   -0.14778E-06
   166    0.47580E+04    0.95482E+00    0.20344E-01   -0.41659E+02    0.62695E-07    0.13244E-03   -0.14289E-06
   167    0.47859E+04    0.94398E+00    0.19891E-01   -0.41269E+02    0.62327E-07    0.13083E-03   -0.13811E-06
   168    0.48133E+04    0.93306E+00    0.19450E-01   -0.40852E+02    0.61961E-07    0.12924E-03   -0.13340E-06
   169    0.48405E+04    0.92191E+00    0.19021E-01   -0.40410E+02    0.61599E-07    0.12769E-03   -0.12878E-06
   170    0.48672E+04    0.91075E+00    0.18604E-01   -0.39942E+02    0.61240E-07    0.12615E-03   -0.12423E-06
   171    0.48937E+04    0.89944E+00    0.18201E-01   -0.39448E+02    0.60885E-07    0.12464E-03   -0.11973E-06
   172    0.49197E+04    0.88805E+00    0.17809E-01   -0.38928E+02    0.60532E-07    0.12316E-03   -0.11529E-06
   173    0.49454E+04    0.87657E+00    0.17431E-01   -0.38383E+02    0.60182E-07    0.12170E-03   -0.11090E-06
   174    0.49708E+04    0.86516E+00    0.17066E-01   -0.37812E+02    0.59835E-07    0.12026E-03   -0.10655E-06
   175    0.49957E+04    0.85374E+00    0.16714E-01   -0.37215E+02    0.59492E-07    0.11885E-03   -0.10222E-06
   176    0.50202E+04    0.84231E+00    0.16375E-01   -0.36592E+02    0.59151E-07    0.11746E-03   -0.97922E-07
   177    0.50442E+04    0.83095E+00    0.16049E-01   -0.35943E+02    0.58813E-07    0.11609E-03   -0.93636E-07
   178    0.50679E+04    0.81972E+00    0.15737E-01   -0.35267E+02    0.58478E-07    0.11474E-03   -0.89367E-07
   179    0.50910E+04    0.80856E+00    0.15438E-01   -0.34566E+02    0.58146E-07    0.11341E-03   -0.85121E-07
   180    0.51137E+04    0.79754E+00    0.15151E-01   -0.33839E+02    0.57817E-07    0.11210E-03   -0.80901E-07
   181    0.51360E+04    0.78673E+00    0.14877E-01   -0.33087E+02    0.57491E-07    0.11081E-03   -0.76710E-07
   182    0.51578E+04    0.77612E+00    0.14616E-01   -0.32308E+02    0.57167E-07    0.10955E-03   -0.72552E-07
   183    0.51791E+04    0.76568E+00    0.14367E-01   -0.31504E+02    0.56847E-07    0.10830E-03   -0.68432E-07
   184    0.51999E+04    0.75554E+00    0.14129E-01   -0.30675E+02    0.56529E-07    0.10707E-03   -0.64353E-07
   185    0.52203E+04    0.74569E+00    0.13903E-01   -0.29820E+02    0.56214E-07    0.10586E-03   -0.60320E-07
   186    0.52401E+04    0.73615E+00    0.13689E-01   -0.28941E+02    0.55901E-07    0.10467E-03   -0.56335E-07
   187    0.52595E+04    0.72696E+00    0.13486E-01   -0.28036E+02    0.55591E-07    0.10350E-03   -0.52403E-07
   188    0.52784E+04    0.71816E+00    0.13295E-01   -0.27107E+02    0.55284E-07    0.10235E-03   -0.48527E-07
   189    0.52967E+04    0.70977E+00    0.13114E-01   -0.26154E+02    0.54979E-07    0.10121E-03   -0.44713E-07
   190    0.53146E+04    0.70183E+00    0.12944E-01   -0.25177E+02    0.54677E-07    0.10009E-03   -0.40962E-07
   191    0.53319E+04    0.69436E+00    0.12784E-01   -0.24174E+02    0.54378E-07    0.98988E-04   -0.37280E-07
   192    0.53487E+04    0.68740E+00    0.12634E-01   -0.23149E+02    0.54081E-07    0.97902E-04   -0.33670E-07
   193    0.53650E+04    0.68099E+00    0.12495E-01   -0.22100E+02    0.53787E-07    0.96834E-04   -0.30136E-07
   194    0.53808E+04    0.67516E+00    0.12365E-01   -0.21028E+02    0.53495E-07    0.95781E-04   -0.26682E-07
